user_id;service_name;service_category;price_min;price_max;date_of_payment;number_of_payments
135;Fitness+;Health;8;8;18;8
135;Microsoft Xbox Game Pass;Games;10;10;10;11
135;Netflix;Video Streaming;14;14;15;8
135;Spotify;Music;10;10;25;7
135;Boro;Water Supplier;35;70;8;2
136;Amazon Prime;Amazon;13;13;8;4
137;App Store;Store;5;20;5;4
137;Amazon Prime;Amazon;13;13;1;7
137;Financial Times;Digital Magazine;12;12;14;10
137;Cooorsera;Online Education;8;8;14;6
137;Netflix;Video Streaming;14;14;22;8
137;Spotify;Music;10;10;17;2
137;Boro;Water Supplier;35;70;4;8
138;Nintendo Switch Online;Games;4;4;9;12
138;Disney+;Video Streaming;7;7;21;12
138;Spotify;Music;10;10;14;12
138;Birto;Water Supplier;35;65;14;9
140;App Store;Store;5;20;27;6
140;Amazon Prime;Amazon;13;13;10;12
140;Nintendo Switch Online;Games;4;4;26;5
140;Learn Now;Online Education;12;12;22;10
140;Netflix;Video Streaming;14;14;1;12
140;Spotify;Music;10;10;1;7
140;Arialo;Water Supplier;30;60;27;11
141;App Store;Store;5;20;16;12
141;Financial Times;Digital Magazine;12;12;11;10
141;Learn Now;Online Education;12;12;3;9
141;Birto;Water Supplier;35;65;27;2
142;Amazon Prime;Amazon;13;13;4;9
142;Fitness+;Health;8;8;16;3
142;Doc Online;Health;10;24;7;12
142;PlayStation Now;Games;10;10;6;12
142;Microsoft Xbox Game Pass;Games;10;10;3;5
142;Netflix;Video Streaming;14;14;17;11
142;Spotify;Music;10;10;1;6
142;Boro;Water Supplier;35;70;7;10
143;Amazon Prime;Amazon;13;13;8;6
143;Fitness+;Health;8;8;3;10
143;Sony PlayStation Plus;Games;7;7;23;4
143;Cooorsera;Online Education;8;8;13;2
143;Arialo;Water Supplier;30;60;1;11
144;App Store;Store;5;20;2;8
144;Amazon Prime;Amazon;13;13;3;9
145;YouTube;Video Streaming;12;12;11;7
145;Financial Times;Digital Magazine;12;12;19;5
145;Spotify;Music;10;10;3;2
145;Birto;Water Supplier;35;65;3;5
146;Amazon Prime;Amazon;13;13;24;8
147;Amazon Prime;Amazon;13;13;9;4
147;Nintendo Switch Online;Games;4;4;9;11
147;Spotify;Music;10;10;13;4
147;Arialo;Water Supplier;30;60;16;6
148;New York Times;Digital Magazine;4;4;14;8
148;Netflix;Video Streaming;14;14;19;8
148;Spotify;Music;10;10;2;2
148;Arialo;Water Supplier;30;60;15;9
149;YouTube;Video Streaming;12;12;25;12
149;App Store;Store;5;20;6;10
149;Amazon Prime;Amazon;13;13;20;10
149;Fitness+;Health;8;8;23;7
150;Amazon Prime;Amazon;13;13;16;12
150;Fitness+;Health;8;8;6;9
150;Nintendo Switch Online;Games;4;4;18;5
150;Netflix;Video Streaming;14;14;17;7
150;Amazon Music;Music;8;8;28;10
150;Boro;Water Supplier;35;70;18;5
151;App Store;Store;5;20;22;7
151;Amazon Prime;Amazon;13;13;16;11
151;Fitness+;Health;8;8;22;12
151;Nintendo Switch Online;Games;4;4;8;12
151;Disney+;Video Streaming;7;7;15;6
151;Deliveroo Plus;Food;14;14;9;9
151;Birto;Water Supplier;35;65;25;4
152;Sony PlayStation Plus;Games;7;7;11;2
152;Disney+;Video Streaming;7;7;19;7
152;Spotify;Music;10;10;24;7
152;Deliveroo Plus;Food;14;14;5;2
152;Birto;Water Supplier;35;65;5;11
153;Amazon Prime;Amazon;13;13;24;3
154;YouTube;Video Streaming;12;12;4;11
154;App Store;Store;5;20;19;4
154;Amazon Prime;Amazon;13;13;1;9
154;Wall Street Journal;Digital Magazine;20;20;5;8
154;Netflix;Video Streaming;14;14;16;6
154;Arialo;Water Supplier;30;60;25;6
155;App Store;Store;5;20;19;6
155;Amazon Prime;Amazon;13;13;9;7
155;Wall Street Journal;Digital Magazine;20;20;15;5
155;Disney+;Video Streaming;7;7;22;6
155;Spotify;Music;10;10;26;5
155;Birto;Water Supplier;35;65;18;8
156;Sony PlayStation Plus;Games;7;7;16;7
156;Netflix;Video Streaming;14;14;6;10
156;YouTube Music;Music;7;7;23;10
156;Arialo;Water Supplier;30;60;19;6
157;App Store;Store;5;20;22;5
158;App Store;Store;5;20;11;9
159;Microsoft Xbox Game Pass;Games;10;10;15;10
159;Disney+;Video Streaming;7;7;9;5
159;Birto;Water Supplier;35;65;26;12
160;Financial Times;Digital Magazine;12;12;3;8
160;Netflix;Video Streaming;14;14;26;5
160;Boro;Water Supplier;35;70;12;6
161;Wall Street Journal;Digital Magazine;20;20;1;2
161;Cooorsera;Online Education;8;8;26;10
161;Netflix;Video Streaming;14;14;26;12
161;Spotify;Music;10;10;6;12
161;Boro;Water Supplier;35;70;28;4
162;App Store;Store;5;20;18;2
162;Amazon Prime;Amazon;13;13;18;3
162;Doc Online;Health;10;24;9;6
162;Wall Street Journal;Digital Magazine;20;20;21;8
162;Netflix;Video Streaming;14;14;3;6
162;Spotify;Music;10;10;3;11
162;Birto;Water Supplier;35;65;14;9
163;Fitness+;Health;8;8;17;2
163;Financial Times;Digital Magazine;12;12;10;2
163;Netflix;Video Streaming;14;14;28;8
163;Get Food;Food;12;12;10;4
163;Birto;Water Supplier;35;65;15;10
164;App Store;Store;5;20;28;2
164;Amazon Prime;Amazon;13;13;10;9
164;New York Times;Digital Magazine;4;4;21;5
164;Disney+;Video Streaming;7;7;3;2
164;Spotify;Music;10;10;21;11
164;Birto;Water Supplier;35;65;12;5
164;Qulean;House;80;80;18;10
165;App Store;Store;5;20;19;4
165;New York Times;Digital Magazine;4;4;13;12
165;Netflix;Video Streaming;14;14;12;6
165;Spotify;Music;10;10;22;9
165;Boro;Water Supplier;35;70;12;12
166;Doc Online;Health;10;24;19;12
166;Microsoft Xbox Game Pass;Games;10;10;14;6
166;Boro;Water Supplier;35;70;4;4
167;Financial Times;Digital Magazine;12;12;12;2
167;Cooorsera;Online Education;8;8;28;8
167;Netflix;Video Streaming;14;14;26;3
167;Spotify;Music;10;10;7;6
167;Boro;Water Supplier;35;70;7;4
168;YouTube;Video Streaming;12;12;21;2
168;Amazon Prime;Amazon;13;13;27;8
168;Fitness+;Health;8;8;11;9
169;App Store;Store;5;20;8;6
169;Amazon Prime;Amazon;13;13;28;7
169;New York Times;Digital Magazine;4;4;15;10
169;Netflix;Video Streaming;14;14;8;4
169;Spotify;Music;10;10;26;12
169;Boro;Water Supplier;35;70;18;4
170;Financial Times;Digital Magazine;12;12;25;3
170;Netflix;Video Streaming;14;14;21;6
170;Google Play Music;Music;10;10;1;5
170;Boro;Water Supplier;35;70;2;4
171;Amazon Prime;Amazon;13;13;16;11
171;PlayStation Now;Games;10;10;3;3
171;Microsoft Xbox Game Pass;Games;10;10;21;11
171;Spotify;Music;10;10;15;7
171;Birto;Water Supplier;35;65;4;7
172;App Store;Store;5;20;13;3
172;Learn Now;Online Education;12;12;21;3
172;Netflix;Video Streaming;14;14;28;2
172;Spotify;Music;10;10;9;10
172;Boro;Water Supplier;35;70;20;12
173;YouTube;Video Streaming;12;12;6;11
173;Doc Online;Health;10;24;16;3
173;Wall Street Journal;Digital Magazine;20;20;17;6
173;Learn Now;Online Education;12;12;25;9
173;Disney+;Video Streaming;7;7;11;12
173;Birto;Water Supplier;35;65;25;9
174;PlayStation Now;Games;10;10;23;12
174;Microsoft Xbox Game Pass;Games;10;10;19;2
174;Amazon Prime Video;Video Streaming;9;9;5;6
174;Google Play Music;Music;10;10;4;5
174;Birto;Water Supplier;35;65;6;11
175;App Store;Store;5;20;14;3
175;Financial Times;Digital Magazine;12;12;8;3
175;Netflix;Video Streaming;14;14;4;4
175;Spotify;Music;10;10;19;11
175;Deliveroo Plus;Food;14;14;25;8
175;Arialo;Water Supplier;30;60;21;9
176;New York Times;Digital Magazine;4;4;28;8
176;Disney+;Video Streaming;7;7;5;2
176;Spotify;Music;10;10;11;12
176;Birto;Water Supplier;35;65;17;5
177;Amazon Prime;Amazon;13;13;14;7
177;Fitness+;Health;8;8;20;10
177;Financial Times;Digital Magazine;12;12;20;12
177;Spotify;Music;10;10;18;7
177;Arialo;Water Supplier;30;60;25;12
178;App Store;Store;5;20;24;12
178;Fitness+;Health;8;8;11;12
178;Nintendo Switch Online;Games;4;4;15;2
178;Learn Now;Online Education;12;12;14;12
178;Netflix;Video Streaming;14;14;16;9
178;Spotify;Music;10;10;27;10
178;Birto;Water Supplier;35;65;15;11
179;App Store;Store;5;20;11;5
179;Nintendo Switch Online;Games;4;4;18;5
179;Disney+;Video Streaming;7;7;13;4
179;Spotify;Music;10;10;15;5
179;Arialo;Water Supplier;30;60;2;4
180;App Store;Store;5;20;25;4
180;Amazon Prime;Amazon;13;13;14;7
180;Sony PlayStation Plus;Games;7;7;22;7
180;Netflix;Video Streaming;14;14;13;8
180;Spotify;Music;10;10;22;5
180;Arialo;Water Supplier;30;60;8;6
181;App Store;Store;5;20;16;2
181;Amazon Prime;Amazon;13;13;28;4
181;PlayStation Now;Games;10;10;25;6
181;Microsoft Xbox Game Pass;Games;10;10;28;7
181;Netflix;Video Streaming;14;14;25;8
181;Spotify;Music;10;10;6;3
181;Get Food;Food;12;12;6;6
181;Arialo;Water Supplier;30;60;20;3
182;Doc Online;Health;10;24;5;5
182;Sephora Play;Beauty;16;16;28;3
182;Cutie;Beauty;12;12;13;8
182;Amazon Prime Video;Video Streaming;9;9;26;4
182;Spotify;Music;10;10;23;5
182;Birto;Water Supplier;35;65;20;3
183;App Store;Store;5;20;26;6
183;PlayStation Now;Games;10;10;15;6
183;Microsoft Xbox Game Pass;Games;10;10;11;3
183;Learn Now;Online Education;12;12;26;2
183;Netflix;Video Streaming;14;14;8;8
183;Spotify;Music;10;10;14;9
183;Arialo;Water Supplier;30;60;24;9
184;YouTube;Video Streaming;12;12;16;2
184;Financial Times;Digital Magazine;12;12;13;10
184;Netflix;Video Streaming;14;14;24;11
184;Spotify;Music;10;10;15;7
184;Birto;Water Supplier;35;65;2;3
185;New York Times;Digital Magazine;4;4;15;8
185;Learn Now;Online Education;12;12;23;3
185;Netflix;Video Streaming;14;14;4;5
185;Spotify;Music;10;10;1;6
185;Birto;Water Supplier;35;65;21;10
186;App Store;Store;5;20;13;9
186;Amazon Prime;Amazon;13;13;17;10
186;Wall Street Journal;Digital Magazine;20;20;12;2
186;Netflix;Video Streaming;14;14;16;8
186;Amazon Music;Music;8;8;26;7
186;Arialo;Water Supplier;30;60;26;10
187;Nintendo Switch Online;Games;4;4;6;7
187;Netflix;Video Streaming;14;14;1;5
187;Amazon Music;Music;8;8;5;11
187;Arialo;Water Supplier;30;60;13;10
188;App Store;Store;5;20;2;9
188;Amazon Prime;Amazon;13;13;7;11
188;Fitness+;Health;8;8;15;3
188;Wall Street Journal;Digital Magazine;20;20;2;9
188;Amazon Prime Video;Video Streaming;9;9;13;8
188;Spotify;Music;10;10;1;7
188;Arialo;Water Supplier;30;60;27;3
189;Amazon Prime;Amazon;13;13;5;6
189;Fitness+;Health;8;8;4;3
189;Microsoft Xbox Game Pass;Games;10;10;26;3
189;Netflix;Video Streaming;14;14;23;7
189;Arialo;Water Supplier;30;60;20;2
190;Microsoft Xbox Game Pass;Games;10;10;27;2
190;Netflix;Video Streaming;14;14;16;7
190;Spotify;Music;10;10;5;9
190;Boro;Water Supplier;35;70;16;8
191;App Store;Store;5;20;13;11
191;Amazon Prime;Amazon;13;13;5;10
191;Financial Times;Digital Magazine;12;12;20;11
191;Netflix;Video Streaming;14;14;28;2
191;Spotify;Music;10;10;8;2
191;Boro;Water Supplier;35;70;13;9
192;App Store;Store;5;20;22;4
193;App Store;Store;5;20;13;9
193;Wall Street Journal;Digital Magazine;20;20;3;12
193;Arialo;Water Supplier;30;60;15;10
194;New York Times;Digital Magazine;4;4;3;12
194;Disney+;Video Streaming;7;7;20;9
194;Google Play Music;Music;10;10;12;9
194;Get Food;Food;12;12;14;8
194;Arialo;Water Supplier;30;60;16;10
194;Clean Me;House;56;56;18;3
195;App Store;Store;5;20;13;2
195;Amazon Prime;Amazon;13;13;28;12
195;New York Times;Digital Magazine;4;4;5;6
195;Netflix;Video Streaming;14;14;15;12
195;Spotify;Music;10;10;1;10
195;Boro;Water Supplier;35;70;20;10
196;App Store;Store;5;20;16;10
197;Sony PlayStation Plus;Games;7;7;28;11
197;Netflix;Video Streaming;14;14;10;3
197;Spotify;Music;10;10;10;9
197;Deliveroo Plus;Food;14;14;3;2
197;Boro;Water Supplier;35;70;19;8
198;App Store;Store;5;20;21;9
198;Amazon Prime;Amazon;13;13;11;8
198;Sony PlayStation Plus;Games;7;7;20;11
198;Netflix;Video Streaming;14;14;7;4
198;Spotify;Music;10;10;17;9
198;Get Food;Food;12;12;25;4
198;Arialo;Water Supplier;30;60;9;7
199;Amazon Prime;Amazon;13;13;21;7
199;Fitness+;Health;8;8;6;8
199;Nintendo Switch Online;Games;4;4;11;6
199;YouTube Music;Music;7;7;7;7
199;Get Food;Food;12;12;22;5
199;Arialo;Water Supplier;30;60;19;2
200;YouTube;Video Streaming;12;12;3;12
200;Amazon Prime;Amazon;13;13;13;9
201;App Store;Store;5;20;18;6
201;Amazon Prime;Amazon;13;13;17;2
201;Fitness+;Health;8;8;11;3
201;New York Times;Digital Magazine;4;4;23;8
201;Netflix;Video Streaming;14;14;17;5
201;Spotify;Music;10;10;26;9
201;Arialo;Water Supplier;30;60;25;5
202;App Store;Store;5;20;5;12
202;Amazon Prime;Amazon;13;13;13;8
202;Microsoft Xbox Game Pass;Games;10;10;1;9
202;Netflix;Video Streaming;14;14;19;2
202;Get Food;Food;12;12;17;2
202;Arialo;Water Supplier;30;60;4;4
203;App Store;Store;5;20;2;12
203;Nintendo Switch Online;Games;4;4;14;5
203;Arialo;Water Supplier;30;60;24;9
204;App Store;Store;5;20;16;12
204;Amazon Prime;Amazon;13;13;15;9
204;Nintendo Switch Online;Games;4;4;16;2
204;Disney+;Video Streaming;7;7;27;10
204;Spotify;Music;10;10;21;5
204;Arialo;Water Supplier;30;60;1;2
205;App Store;Store;5;20;23;11
205;Amazon Prime;Amazon;13;13;9;6
205;Wall Street Journal;Digital Magazine;20;20;3;5
205;Netflix;Video Streaming;14;14;23;3
205;Spotify;Music;10;10;13;2
205;Birto;Water Supplier;35;65;17;12
206;App Store;Store;5;20;28;7
206;Amazon Prime;Amazon;13;13;19;3
207;Amazon Prime;Amazon;13;13;10;7
207;Fitness+;Health;8;8;14;5
207;Sephora Play;Beauty;16;16;5;6
207;Cutie;Beauty;12;12;27;2
207;Learn Now;Online Education;12;12;20;6
207;Netflix;Video Streaming;14;14;13;11
207;Spotify;Music;10;10;25;2
207;Deliveroo Plus;Food;14;14;15;3
207;Boro;Water Supplier;35;70;26;5
207;Clean Me;House;56;56;17;7
208;App Store;Store;5;20;14;9
208;Amazon Prime;Amazon;13;13;5;2
208;Financial Times;Digital Magazine;12;12;1;3
208;Disney+;Video Streaming;7;7;8;3
208;Spotify;Music;10;10;15;10
208;Boro;Water Supplier;35;70;18;2
209;App Store;Store;5;20;20;6
209;Amazon Prime;Amazon;13;13;6;7
209;New York Times;Digital Magazine;4;4;18;7
209;Amazon Prime Video;Video Streaming;9;9;18;10
209;Spotify;Music;10;10;15;9
209;Arialo;Water Supplier;30;60;4;5
210;YouTube;Video Streaming;12;12;2;2
210;App Store;Store;5;20;2;3
210;Amazon Prime;Amazon;13;13;2;10
210;PlayStation Now;Games;10;10;13;11
210;Microsoft Xbox Game Pass;Games;10;10;8;3
210;Netflix;Video Streaming;14;14;1;2
210;Spotify;Music;10;10;25;8
210;Arialo;Water Supplier;30;60;16;7
211;App Store;Store;5;20;8;4
211;Month of Cloth;Cloth;30;30;1;4
211;Wall Street Journal;Digital Magazine;20;20;6;4
211;Learn Now;Online Education;12;12;1;3
211;Netflix;Video Streaming;14;14;21;7
211;Amazon Music;Music;8;8;14;5
211;Boro;Water Supplier;35;70;28;4
212;App Store;Store;5;20;15;4
212;Amazon Prime;Amazon;13;13;19;12
212;Wall Street Journal;Digital Magazine;20;20;10;8
212;Cooorsera;Online Education;8;8;19;11
212;Netflix;Video Streaming;14;14;6;9
212;Boro;Water Supplier;35;70;1;6
212;Clean Me;House;56;56;17;10
213;App Store;Store;5;20;22;11
213;Doc Online;Health;10;24;28;5
213;Nintendo Switch Online;Games;4;4;19;4
213;Spotify;Music;10;10;3;9
213;Birto;Water Supplier;35;65;14;12
214;App Store;Store;5;20;10;6
214;Fitness+;Health;8;8;5;7
214;Financial Times;Digital Magazine;12;12;6;8
214;Cooorsera;Online Education;8;8;12;3
214;Netflix;Video Streaming;14;14;12;7
214;Google Play Music;Music;10;10;18;6
214;Boro;Water Supplier;35;70;11;9
215;App Store;Store;5;20;2;4
215;Amazon Prime;Amazon;13;13;6;3
216;YouTube;Video Streaming;12;12;16;11
216;App Store;Store;5;20;15;2
216;Amazon Prime;Amazon;13;13;6;8
217;App Store;Store;5;20;13;6
217;Amazon Prime;Amazon;13;13;1;11
217;Doc Online;Health;10;24;5;6
217;Microsoft Xbox Game Pass;Games;10;10;14;12
217;Netflix;Video Streaming;14;14;16;12
217;Spotify;Music;10;10;2;11
217;Arialo;Water Supplier;30;60;10;7
218;App Store;Store;5;20;7;8
218;Amazon Prime;Amazon;13;13;8;6
218;Financial Times;Digital Magazine;12;12;20;8
218;Spotify;Music;10;10;19;3
218;Boro;Water Supplier;35;70;9;8
219;App Store;Store;5;20;19;7
219;Amazon Prime;Amazon;13;13;25;6
219;Fitness+;Health;8;8;8;7
219;Doc Online;Health;10;24;25;12
219;Sephora Play;Beauty;16;16;9;3
219;Lora;Beauty;15;15;2;3
219;Disney+;Video Streaming;7;7;8;5
219;Spotify;Music;10;10;19;11
219;Boro;Water Supplier;35;70;26;6
220;Amazon Prime;Amazon;13;13;2;4
221;Amazon Prime;Amazon;13;13;4;11
221;Wall Street Journal;Digital Magazine;20;20;23;12
221;Spotify;Music;10;10;13;9
221;Boro;Water Supplier;35;70;23;4
222;YouTube;Video Streaming;12;12;23;12
222;Amazon Prime;Amazon;13;13;8;8
222;PlayStation Now;Games;10;10;21;9
222;Microsoft Xbox Game Pass;Games;10;10;21;2
222;Cooorsera;Online Education;8;8;24;11
222;Netflix;Video Streaming;14;14;28;9
222;Spotify;Music;10;10;7;9
222;Boro;Water Supplier;35;70;7;12
223;Amazon Prime;Amazon;13;13;24;10
223;Fitness+;Health;8;8;23;11
223;Microsoft Xbox Game Pass;Games;10;10;21;3
223;Netflix;Video Streaming;14;14;24;8
223;Amazon Music;Music;8;8;7;10
223;Birto;Water Supplier;35;65;15;8
224;Amazon Prime;Amazon;13;13;14;12
224;Doc Online;Health;10;24;20;5
224;New York Times;Digital Magazine;4;4;9;5
224;Disney+;Video Streaming;7;7;18;6
224;Arialo;Water Supplier;30;60;23;3
225;App Store;Store;5;20;10;5
225;Amazon Prime;Amazon;13;13;2;5
225;New York Times;Digital Magazine;4;4;20;7
225;Disney+;Video Streaming;7;7;21;7
225;Spotify;Music;10;10;22;7
225;Get Food;Food;12;12;8;12
225;Birto;Water Supplier;35;65;22;11
226;App Store;Store;5;20;16;8
226;New York Times;Digital Magazine;4;4;11;8
226;Netflix;Video Streaming;14;14;15;10
226;Spotify;Music;10;10;28;2
226;Arialo;Water Supplier;30;60;23;6
227;Amazon Prime;Amazon;13;13;15;7
228;App Store;Store;5;20;1;12
228;Nintendo Switch Online;Games;4;4;22;9
228;Netflix;Video Streaming;14;14;12;8
228;Birto;Water Supplier;35;65;8;6
229;Amazon Prime;Amazon;13;13;23;7
229;Financial Times;Digital Magazine;12;12;25;8
229;Cooorsera;Online Education;8;8;4;5
229;Netflix;Video Streaming;14;14;1;6
229;Spotify;Music;10;10;24;5
229;Arialo;Water Supplier;30;60;20;12
230;App Store;Store;5;20;16;2
230;Amazon Prime;Amazon;13;13;9;6
230;Financial Times;Digital Magazine;12;12;24;9
230;Netflix;Video Streaming;14;14;10;6
230;Spotify;Music;10;10;22;10
230;Arialo;Water Supplier;30;60;19;11
231;Amazon Prime;Amazon;13;13;25;10
231;New York Times;Digital Magazine;4;4;3;7
231;Netflix;Video Streaming;14;14;1;4
231;Spotify;Music;10;10;22;9
231;Birto;Water Supplier;35;65;28;12
232;App Store;Store;5;20;21;7
232;Sony PlayStation Plus;Games;7;7;18;10
232;Cooorsera;Online Education;8;8;15;7
232;Netflix;Video Streaming;14;14;19;12
232;Arialo;Water Supplier;30;60;3;10
233;App Store;Store;5;20;27;6
233;Amazon Prime;Amazon;13;13;10;10
233;Financial Times;Digital Magazine;12;12;5;4
233;Netflix;Video Streaming;14;14;12;4
233;Spotify;Music;10;10;7;12
233;Boro;Water Supplier;35;70;17;4
234;App Store;Store;5;20;14;2
234;Amazon Prime;Amazon;13;13;2;6
234;New York Times;Digital Magazine;4;4;13;5
234;Netflix;Video Streaming;14;14;26;9
234;Amazon Music;Music;8;8;27;8
234;Boro;Water Supplier;35;70;7;7
235;Amazon Prime;Amazon;13;13;2;5
235;Microsoft Xbox Game Pass;Games;10;10;21;2
235;Disney+;Video Streaming;7;7;2;5
235;Google Play Music;Music;10;10;20;9
235;Boro;Water Supplier;35;70;20;3
236;App Store;Store;5;20;16;7
236;Amazon Prime;Amazon;13;13;10;6
236;Fitness+;Health;8;8;26;4
236;New York Times;Digital Magazine;4;4;2;11
236;Disney+;Video Streaming;7;7;15;2
236;Spotify;Music;10;10;20;10
236;Arialo;Water Supplier;30;60;24;7
237;App Store;Store;5;20;3;7
237;Amazon Prime;Amazon;13;13;17;7
237;Twitch Prime;Games;11;11;3;8
237;Microsoft Xbox Game Pass;Games;10;10;11;11
237;Disney+;Video Streaming;7;7;21;10
237;Birto;Water Supplier;35;65;20;4
238;YouTube;Video Streaming;12;12;5;9
238;App Store;Store;5;20;11;9
238;Amazon Prime;Amazon;13;13;8;4
238;New York Times;Digital Magazine;4;4;3;7
238;Spotify;Music;10;10;20;5
238;Birto;Water Supplier;35;65;21;10
239;YouTube;Video Streaming;12;12;12;9
239;App Store;Store;5;20;10;7
239;Amazon Prime;Amazon;13;13;7;5
239;Fitness+;Health;8;8;10;4
239;Microsoft Xbox Game Pass;Games;10;10;10;8
239;Amazon Prime Video;Video Streaming;9;9;24;3
239;Spotify;Music;10;10;12;2
239;Get Food;Food;12;12;23;4
239;Boro;Water Supplier;35;70;27;8
240;YouTube;Video Streaming;12;12;8;7
240;App Store;Store;5;20;12;12
240;Fitness+;Health;8;8;10;2
240;Financial Times;Digital Magazine;12;12;22;6
240;Amazon Prime Video;Video Streaming;9;9;12;6
240;Spotify;Music;10;10;22;6
240;Arialo;Water Supplier;30;60;2;5
241;App Store;Store;5;20;12;5
241;Amazon Prime;Amazon;13;13;2;6
241;PlayStation Now;Games;10;10;4;3
241;Microsoft Xbox Game Pass;Games;10;10;24;6
241;Birto;Water Supplier;35;65;28;5
242;Amazon Prime;Amazon;13;13;7;6
242;Sephora Play;Beauty;16;16;15;10
242;Cutie;Beauty;12;12;23;9
242;Netflix;Video Streaming;14;14;15;6
242;Amazon Music;Music;8;8;15;4
242;Arialo;Water Supplier;30;60;22;10
243;Fitness+;Health;8;8;14;2
243;Financial Times;Digital Magazine;12;12;6;12
243;Netflix;Video Streaming;14;14;15;9
243;Birto;Water Supplier;35;65;17;6
244;Amazon Prime;Amazon;13;13;23;11
245;Amazon Prime;Amazon;13;13;18;4
245;Fitness+;Health;8;8;26;8
246;App Store;Store;5;20;10;11
246;Fitness+;Health;8;8;21;2
246;PlayStation Now;Games;10;10;1;3
246;Microsoft Xbox Game Pass;Games;10;10;1;7
246;Netflix;Video Streaming;14;14;27;12
246;Spotify;Music;10;10;10;4
246;Birto;Water Supplier;35;65;18;11
247;Fitness+;Health;8;8;21;6
247;Amazon Prime Video;Video Streaming;9;9;2;4
247;Spotify;Music;10;10;27;2
247;Boro;Water Supplier;35;70;22;5
248;YouTube;Video Streaming;12;12;6;6
248;App Store;Store;5;20;5;3
248;Amazon Prime;Amazon;13;13;2;11
248;Financial Times;Digital Magazine;12;12;19;11
248;Learn Now;Online Education;12;12;23;2
248;Netflix;Video Streaming;14;14;4;5
248;YouTube Music;Music;7;7;6;11
248;Birto;Water Supplier;35;65;18;10
249;Amazon Prime;Amazon;13;13;20;10
249;Nintendo Switch Online;Games;4;4;22;2
249;Netflix;Video Streaming;14;14;14;12
249;Spotify;Music;10;10;3;10
249;Arialo;Water Supplier;30;60;8;11
249;Clean Me;House;56;56;5;6
250;App Store;Store;5;20;18;9
250;Wall Street Journal;Digital Magazine;20;20;13;9
250;Cooorsera;Online Education;8;8;24;4
250;Amazon Prime Video;Video Streaming;9;9;14;3
250;Get Food;Food;12;12;21;4
250;Boro;Water Supplier;35;70;25;8
251;App Store;Store;5;20;3;9
251;Amazon Prime;Amazon;13;13;14;4
251;Wall Street Journal;Digital Magazine;20;20;27;2
251;Disney+;Video Streaming;7;7;28;5
251;Spotify;Music;10;10;12;9
251;Birto;Water Supplier;35;65;1;5
252;Amazon Prime;Amazon;13;13;20;4
252;Fitness+;Health;8;8;3;10
252;Wall Street Journal;Digital Magazine;20;20;28;3
252;Disney+;Video Streaming;7;7;1;7
252;Spotify;Music;10;10;21;8
252;Deliveroo Plus;Food;14;14;3;3
252;Boro;Water Supplier;35;70;12;5
253;Twitch Prime;Games;11;11;22;12
253;Sony PlayStation Plus;Games;7;7;21;6
253;Netflix;Video Streaming;14;14;18;5
253;Spotify;Music;10;10;11;8
253;Birto;Water Supplier;35;65;17;6
254;YouTube;Video Streaming;12;12;21;3
254;App Store;Store;5;20;22;3
254;Amazon Prime;Amazon;13;13;9;12
255;App Store;Store;5;20;2;5
255;New York Times;Digital Magazine;4;4;20;2
255;Amazon Prime Video;Video Streaming;9;9;10;8
